Customer ID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,PurchaseSpan,PurchaseRate,ActivityScore,Cluster,ClusterName
14105.0,44,4,4722.6,7.0746670458262955,172,312,0.01282051282051282,1881.8400000000001,1,Champions
14106.0,373,1,214.79999999999998,5.374352052824034,1,1,1.0,11.719999999999999,0,At Risk
14107.0,84,4,2174.07,6.299900081434144,71,281,0.014234875444839857,854.4280000000002,1,Champions
14108.0,367,2,447.05,5.413987059557013,18,6,0.3333333333333333,106.22000000000003,1,Champions
14110.0,71,21,7304.8,5.854635205215384,126,303,0.06930693069306931,2916.1200000000003,1,Champions
14112.0,87,6,2919.44,6.18944070647527,122,202,0.0297029702970297,1152.776,1,Champions
14113.0,11,12,5252.1900000000005,6.083775916790696,57,356,0.033707865168539325,2103.4760000000006,1,Champions
14114.0,31,5,977.5600000000001,5.280723498146989,58,210,0.023809523809523808,386.82400000000007,1,Champions
14115.0,137,2,622.6700000000001,5.74407632973537,22,165,0.012121212121212121,222.46800000000005,1,Champions
14118.0,64,1,458.45,6.130030121946894,15,1,1.0,170.98,0,At Risk
14119.0,11,2,183.37,4.529206647181052,11,342,0.005847953216374269,71.948,1,Champions
14122.0,42,3,362.42,4.802435088315409,12,331,0.00906344410876133,137.768,1,Champions
14123.0,369,1,436.18,6.0803450096018565,24,1,1.0,101.07200000000002,0,At Risk
14126.0,80,1,466.33000000000004,6.147035646233371,28,1,1.0,170.93200000000004,0,At Risk
14127.0,16,3,1190.3700000000001,5.985924227843468,64,45,0.06666666666666667,474.1480000000001,1,Champions
14128.0,187,1,286.71,5.661953028382361,19,1,1.0,77.684,0,At Risk
14129.0,35,4,1467.48,5.907729614888046,22,179,0.0223463687150838,581.5920000000001,1,Champions
14130.0,11,3,1398.81,6.146907249057932,131,353,0.0084985835694051,558.524,1,Champions
14131.0,284,1,187.87,5.241058947707755,45,1,1.0,18.74800000000001,0,At Risk
14133.0,369,1,305.5,5.725217755376266,8,1,1.0,48.80000000000001,0,At Risk
14134.0,18,15,11123.35,6.610099186507713,130,347,0.043227665706051875,4451.74,1,Champions
14135.0,3,11,4953.61,6.112194750746759,90,370,0.02972972972972973,1985.2440000000001,1,Champions
14136.0,36,5,1570.81,5.753086792340344,86,331,0.015105740181268883,623.124,1,Champions
14137.0,331,1,332.7,5.810242385757328,11,1,1.0,67.28000000000002,0,At Risk
14139.0,126,3,670.98,5.414588148213423,29,52,0.057692307692307696,244.392,1,Champions
14142.0,9,2,671.34,5.8191032221082795,42,273,0.007326007326007326,267.536,1,Champions
14144.0,122,1,30.599999999999998,3.4531571205928664,1,1,1.0,-11.760000000000002,0,At Risk
14145.0,95,3,3857.85,7.1600303568025945,10,151,0.019867549668874173,1525.3400000000001,-1,Outliers
14146.0,19,7,5259.3,6.623173158614868,204,311,0.022508038585209004,2102.7200000000003,1,Champions
14147.0,24,7,2106.8,5.710332405519933,21,251,0.027888446215139442,840.7200000000001,1,Champions
14148.0,50,1,309.09000000000003,5.736862577924392,14,1,1.0,114.03600000000003,0,At Risk
14151.0,309,2,679.45,5.831075700313577,44,43,0.046511627906976744,210.78000000000003,1,Champions
14152.0,23,5,1376.05,5.621161445967864,75,272,0.01838235294117647,547.8199999999999,1,Champions
14153.0,119,1,233.4,5.457029057702857,17,1,1.0,69.96000000000002,0,At Risk
14154.0,17,6,5115.08,6.749361164061312,204,314,0.01910828025477707,2045.0320000000002,1,Champions
14156.0,7,102,196566.74,7.564303256246832,1094,366,0.2786885245901639,78666.096,1,Champions
14157.0,25,3,569.9,5.252098892746423,33,256,0.01171875,224.16,1,Champions
14159.0,15,9,3245.0,5.890415710442764,367,357,0.025210084033613446,1298.6,1,Champions
14160.0,246,7,8421.47,7.093460390806516,80,88,0.07954545454545454,3322.188,-1,Outliers
14161.0,5,5,2208.36,6.092829089488462,153,357,0.014005602240896359,884.344,1,Champions
14163.0,98,1,148.71,5.008700089461745,6,1,1.0,40.284000000000006,0,At Risk
14166.0,141,2,256.85,4.863101562787965,39,121,0.01652892561983471,75.34,1,Champions
14167.0,100,4,721.65,5.200773443796481,32,217,0.018433179723502304,270.26000000000005,1,Champions
14168.0,56,2,370.45,5.22695562006234,11,143,0.013986013986013986,137.78000000000003,1,Champions
14169.0,66,2,624.4300000000001,5.746889855690135,50,13,0.15384615384615385,237.37200000000007,1,Champions
14170.0,11,3,597.33,5.298867215353472,123,19,0.15789473684210525,237.93200000000002,1,Champions
14171.0,366,1,135.0,4.912654885736052,6,1,1.0,-18.800000000000004,0,At Risk
14172.0,241,3,402.72,4.907050977839685,38,37,0.08108108108108109,114.08800000000001,1,Champions
14173.0,277,2,135.16,4.228000947034774,3,89,0.02247191011235955,-0.5360000000000085,-1,Outliers
14175.0,54,5,4456.58,6.793820329934405,125,209,0.023923444976076555,1773.832,1,Champions
14176.0,3,2,339.11,5.139057825350783,14,13,0.15384615384615385,135.84400000000002,-1,Outliers
14177.0,17,9,1669.93,5.228687387389182,118,270,0.03333333333333333,668.1720000000001,1,Champions
14180.0,8,9,1570.73,5.167784648006155,44,175,0.05142857142857143,630.292,1,Champions
14181.0,46,2,310.55,5.051617275817876,48,151,0.013245033112582781,115.82000000000001,1,Champions
14182.0,79,4,678.77,5.139863692104042,42,152,0.02631578947368421,257.308,1,Champions
14183.0,47,2,286.29,4.970819737391957,27,69,0.028985507246376812,105.91600000000001,1,Champions
14186.0,63,5,1550.63,5.740197974824817,75,217,0.02304147465437788,609.652,1,Champions
14187.0,109,1,123.5,4.824305715904762,8,1,1.0,28.000000000000004,0,At Risk
14189.0,4,2,1160.31,6.365017502683438,46,20,0.1,464.124,1,Champions
14190.0,302,1,79.9,4.393213824064446,1,1,1.0,-28.04,0,At Risk
14191.0,30,2,132.9,4.211386582653765,6,334,0.005988023952095809,47.96,-1,Outliers
14192.0,24,1,293.74,5.686093611785117,14,1,1.0,113.09600000000002,0,At Risk
14193.0,32,1,356.8,5.879974171074619,22,1,1.0,136.72,0,At Risk
14194.0,28,15,7321.07,6.192508354773299,246,310,0.04838709677419355,2928.828,1,Champions
14195.0,75,4,1603.6,5.9962033014551555,5,194,0.020618556701030927,628.0400000000001,-1,Outliers
14197.0,46,1,390.05,5.968835429047621,20,1,1.0,147.22000000000003,0,At Risk
14198.0,36,5,868.33,5.1628755788517555,33,303,0.0165016501650165,342.13200000000006,1,Champions
14199.0,59,3,906.3,5.714062784063757,15,106,0.02830188679245283,351.91999999999996,1,Champions
14200.0,253,1,379.2,5.940697430054329,21,1,1.0,101.48000000000002,0,At Risk
14201.0,45,3,446.1,5.008633291425583,17,179,0.01675977653631285,170.64000000000001,1,Champions
14202.0,17,3,847.76,5.6475177789782345,27,243,0.012345679012345678,336.90400000000005,1,Champions
14203.0,33,1,339.34,5.82994511794329,16,1,1.0,129.536,0,At Risk
14204.0,58,3,901.9300000000001,5.7092453039740025,158,315,0.009523809523809525,350.372,1,Champions
14205.0,30,7,1947.5,5.631979536177696,65,248,0.028225806451612902,775.8,1,Champions
14206.0,24,2,856.85,6.0624471045230885,43,14,0.14285714285714285,338.74,1,Champions
14207.0,323,1,157.8,5.067645548813036,2,1,1.0,-1.0800000000000054,0,At Risk
14208.0,187,1,415.31,6.031430175051029,25,1,1.0,129.12400000000002,0,At Risk
14209.0,21,9,2919.84,5.785137141847181,97,301,0.029900332225913623,1167.336,1,Champions
14210.0,7,11,3955.6800000000003,5.887789478972029,128,331,0.03323262839879154,1585.2720000000002,1,Champions
14211.0,47,9,2161.19,5.485345422969029,96,319,0.02821316614420063,858.6760000000002,1,Champions
14212.0,81,1,1119.6599999999999,7.021673076442781,12,1,1.0,432.06399999999996,0,At Risk
14213.0,40,1,1192.2,7.084394052640594,5,1,1.0,469.28000000000003,-1,Outliers
14215.0,4,4,1626.61,6.010415095802,81,363,0.011019283746556474,651.4440000000001,1,Champions
14216.0,50,1,310.74,5.742169507060905,18,1,1.0,114.69600000000001,0,At Risk
14217.0,2,7,1411.91,5.311734101146136,68,161,0.043478260869565216,567.164,1,Champions
14219.0,45,2,543.89,5.6092703096866545,32,83,0.024096385542168676,209.35600000000002,1,Champions
14220.0,203,2,882.5999999999999,6.0919883848742815,12,2,1.0,313.23999999999995,-1,Outliers
14221.0,85,8,3084.69,5.95735499966475,67,163,0.049079754601226995,1220.0760000000002,1,Champions
14224.0,26,5,847.78,5.139063688544875,101,154,0.032467532467532464,335.91200000000003,1,Champions
14225.0,70,4,2037.02,6.234910600760022,70,261,0.01532567049808429,802.408,1,Champions
14226.0,77,1,770.34,6.648129262090512,31,1,1.0,293.136,0,At Risk
14227.0,50,5,3017.75,6.404484379620255,164,255,0.0196078431372549,1199.1000000000001,1,Champions
14228.0,73,3,745.5,5.519458915191573,38,108,0.027777777777777776,284.79999999999995,1,Champions
14229.0,39,4,1046.84,5.571050762202243,21,68,0.058823529411764705,412.536,1,Champions
14230.0,71,3,979.8000000000001,5.791793351978915,27,112,0.026785714285714284,378.9200000000001,1,Champions
14231.0,86,1,309.91,5.739503481230614,19,1,1.0,107.16400000000002,0,At Risk
14233.0,101,3,1441.55,6.176940844692433,30,178,0.016853932584269662,557.62,1,Champions
14235.0,134,4,1573.1299999999999,5.97706765744874,53,121,0.03305785123966942,604.052,1,Champions
14236.0,8,4,1253.78,5.750809180083956,29,133,0.03007518796992481,501.512,1,Champions
14237.0,9,2,471.14,5.466244147224316,26,217,0.009216589861751152,187.45600000000002,1,Champions
14238.0,298,2,287.38,4.97459352274899,5,72,0.027777777777777776,56.151999999999994,1,Champions
14239.0,67,10,1882.3200000000002,5.242973775508761,41,303,0.033003300330033,743.5280000000001,1,Champions
14240.0,59,1,357.15,5.88095189306046,19,1,1.0,131.45999999999998,0,At Risk
14241.0,332,1,120.0,4.795790545596741,2,1,1.0,-18.000000000000007,0,At Risk
14243.0,1,8,4842.28,6.407350172544031,180,110,0.07272727272727272,1939.912,1,Champions
14244.0,296,1,366.41999999999996,5.906505607880791,16,1,1.0,87.76799999999999,0,At Risk
14247.0,40,4,635.89,5.075001925461627,72,146,0.0273972602739726,247.956,1,Champions
14248.0,95,2,730.37,5.903138670178101,33,55,0.03636363636363636,273.94800000000004,1,Champions
14249.0,46,12,5625.461,6.152282416038916,178,268,0.04477611940298507,2245.7844000000005,1,Champions
14252.0,17,1,350.99,5.863602766103642,10,1,1.0,137.39600000000002,0,At Risk
14253.0,129,2,363.40000000000003,5.207845463383961,11,129,0.015503875968992248,120.36000000000003,1,Champions
14254.0,68,1,601.03,6.400307277954197,23,1,1.0,227.21200000000002,0,At Risk
14255.0,182,1,1000.63,6.909383951973957,1,1,1.0,364.252,-1,Outliers
14256.0,127,3,1504.93,6.219880839724249,70,202,0.01485148514851485,577.7720000000002,1,Champions
14257.0,16,4,2854.73,6.571838388127914,97,268,0.014925373134328358,1140.292,1,Champions
14258.0,31,16,19381.36,7.100303531077351,85,340,0.047058823529411764,7752.744000000001,1,Champions
14260.0,107,3,824.28,5.61953092220861,50,77,0.03896103896103896,309.512,1,Champions
14263.0,59,1,322.93,5.780527443067584,16,1,1.0,117.772,0,At Risk
14264.0,15,4,1183.39,5.693218538919389,49,232,0.017241379310344827,471.9560000000001,1,Champions
14265.0,100,2,843.17,6.046390609994509,47,147,0.013605442176870748,318.06800000000004,1,Champions
14266.0,64,1,40.56,3.727138166231027,1,1,1.0,3.823999999999998,0,At Risk
14268.0,106,1,354.85,5.87450929374528,19,1,1.0,121.14000000000003,0,At Risk
14269.0,75,1,295.73,5.692822634419859,16,1,1.0,103.69200000000002,0,At Risk
14271.0,45,1,106.81,4.680370418551027,28,1,1.0,34.124,0,At Risk
14272.0,198,2,482.85,5.49069238419061,31,19,0.10526315789473684,154.34000000000003,1,Champions
14274.0,322,1,256.6,5.551407994230199,15,1,1.0,38.640000000000015,0,At Risk
14275.0,31,6,1189.3799999999999,5.294459936220732,14,211,0.02843601895734597,471.95199999999994,1,Champions
14276.0,43,4,982.94,5.508314886192231,38,253,0.015810276679841896,386.17600000000004,1,Champions
14277.0,47,6,13009.61,7.682145216099604,147,314,0.01910828025477707,5196.844000000001,1,Champions
14278.0,45,1,205.83,5.331897199811232,13,1,1.0,73.73200000000001,0,At Risk
14279.0,156,2,191.86,4.573989068504517,3,160,0.0125,46.34400000000001,-1,Outliers
14281.0,44,1,245.15,5.50594110620421,7,1,1.0,89.66000000000001,0,At Risk
14282.0,3,11,4120.32,5.928456974682283,59,295,0.03728813559322034,1651.928,1,Champions
14283.0,99,4,628.4399999999999,5.063290993322053,36,106,0.03773584905660377,233.17599999999996,1,Champions
14284.0,289,1,704.4,6.558765017801951,35,1,1.0,224.35999999999996,0,At Risk
14285.0,149,4,1374.41,5.842391578855674,33,217,0.018433179723502304,521.5640000000001,1,Champions
14286.0,40,4,3851.0099999999998,6.870834518907897,167,331,0.012084592145015106,1534.004,1,Champions
14290.0,49,3,2201.91,6.599829682053297,43,318,0.009433962264150943,872.1640000000001,1,Champions
14291.0,16,12,4020.85,5.817321951237226,158,349,0.034383954154727794,1609.94,1,Champions
14292.0,46,7,4354.32,6.434619893761117,66,220,0.031818181818181815,1735.328,1,Champions
14293.0,4,6,2221.37,5.916817327022122,62,360,0.016666666666666666,890.148,1,Champions
14294.0,43,1,375.34,5.930492990116498,23,1,1.0,141.936,0,At Risk
14295.0,74,4,2196.71,6.310240953434,61,292,0.0136986301369863,865.4840000000002,1,Champions
14296.0,57,2,456.40000000000003,5.434594984840585,27,152,0.013157894736842105,171.96000000000004,1,Champions
14298.0,11,38,39667.19,6.951651028883001,712,352,0.10795454545454546,15879.876000000002,1,Champions
14299.0,1,19,10533.87,6.31971416065686,90,371,0.05121293800539083,4220.948000000001,1,Champions
14301.0,52,3,1352.04,6.112973964505179,29,250,0.012,531.6160000000001,1,Champions
14302.0,66,3,742.9000000000001,5.515979254293008,25,306,0.00980392156862745,285.16,1,Champions
14303.0,43,2,277.94,4.941428113932554,21,27,0.07407407407407407,103.376,1,Champions
14304.0,15,2,1341.56,6.5099309059699255,63,190,0.010526315789473684,534.424,1,Champions
14306.0,14,4,1058.0800000000002,5.581690167411719,12,298,0.013422818791946308,422.0320000000001,1,Champions
14307.0,9,5,2075.31,6.030834287617673,112,358,0.013966480446927373,830.3240000000001,1,Champions
14308.0,185,2,1147.02,6.353517503577703,1,1,2.0,422.608,-1,Outliers
14309.0,49,2,1428.28,6.572478327722672,69,137,0.014598540145985401,562.312,1,Champions
14310.0,68,1,492.1,6.2007119932300805,22,1,1.0,183.64000000000004,0,At Risk
14311.0,203,1,206.19,5.333636246672391,11,1,1.0,42.276,0,At Risk
14312.0,14,5,1478.7,5.692856334522648,88,125,0.04,590.6800000000001,1,Champions
14314.0,66,1,109.80000000000001,4.707726774313183,2,1,1.0,31.120000000000005,0,At Risk
14315.0,200,2,716.69,5.884282929806242,26,70,0.02857142857142857,247.47600000000006,1,Champions
14316.0,58,5,1370.34,5.617018339826982,21,208,0.02403846153846154,538.536,1,Champions
14318.0,96,1,158.02,5.069029980473338,9,1,1.0,44.408,0,At Risk
14319.0,60,1,494.85,6.206273461632134,26,1,1.0,186.34000000000003,0,At Risk
14320.0,182,3,868.96,5.6721312626291045,46,141,0.02127659574468085,312.38400000000007,1,Champions
14321.0,67,2,687.3100000000001,5.842543916697776,56,41,0.04878048780487805,262.32400000000007,1,Champions
14322.0,65,4,474.1,4.783525554512167,10,230,0.017391304347826087,178.24,1,Champions
14324.0,45,2,701.61,5.8630770448232665,41,283,0.007067137809187279,272.444,1,Champions
14325.0,205,1,245.48000000000002,5.507280854288412,18,1,1.0,57.59200000000001,0,At Risk
14326.0,99,2,757.13,5.939025860166648,48,69,0.028985507246376812,283.85200000000003,1,Champions
14327.0,18,5,1583.28,5.760969036248146,89,318,0.015723270440251572,631.712,1,Champions
14328.0,74,1,445.05,6.1004310533597925,1,1,1.0,163.62,0,At Risk
14329.0,11,8,4912.38,6.421699500596347,206,348,0.022988505747126436,1965.9520000000002,1,Champions
14330.0,259,1,200.63,5.3064343346499845,13,1,1.0,28.85200000000001,0,At Risk
14332.0,17,2,1077.2,6.2908281243336015,31,35,0.05714285714285714,428.2800000000001,1,Champions
14334.0,61,4,1766.27,6.092592995187461,77,143,0.027972027972027972,695.908,1,Champions
14338.0,172,1,339.88,5.831530509191657,19,1,1.0,101.952,0,At Risk
14339.0,64,1,310.75,5.742201584560146,9,1,1.0,111.90000000000002,0,At Risk
14341.0,56,10,2285.04,5.435920458542613,100,318,0.031446540880503145,906.816,1,Champions
14342.0,68,2,249.88,4.835805603060597,12,39,0.05128205128205128,87.15199999999999,1,Champions
14343.0,57,4,1088.91,5.610304781488852,193,268,0.014925373134328358,425.7640000000001,1,Champions
14344.0,3,14,2443.77,5.167952384122824,102,258,0.05426356589147287,982.508,1,Champions
14346.0,61,3,1294.17,6.069327958763121,78,72,0.041666666666666664,506.66800000000006,1,Champions
14347.0,372,1,82.6,4.426043520090656,6,1,1.0,-40.96000000000001,0,At Risk
14350.0,16,2,689.1,5.845137350537403,38,49,0.04081632653061224,273.24000000000007,1,Champions
14353.0,46,2,285.9,4.969466017058185,14,21,0.09523809523809523,105.96,1,Champions
14355.0,1,3,840.0500000000001,5.63841397955588,57,261,0.011494252873563218,337.02000000000004,1,Champions
14358.0,25,2,400.06,5.303454150653189,21,38,0.05263157894736842,155.824,1,Champions
14361.0,214,1,214.70999999999998,5.373934913006625,14,1,1.0,43.484,0,At Risk
14363.0,38,2,227.47000000000003,4.7426251214419395,8,49,0.04081632653061224,84.18800000000002,1,Champions
14365.0,30,2,634.68,5.763119994001708,50,287,0.006968641114982578,248.672,1,Champions
14366.0,161,1,136.0,4.919980925828125,1,1,1.0,22.6,0,At Risk
14369.0,278,2,469.13,5.461986883865705,24,19,0.10526315789473684,132.85200000000003,1,Champions
14370.0,86,6,1175.78,5.283017586203036,37,226,0.02654867256637168,455.512,1,Champions
14372.0,79,2,860.08,6.066200893222,36,156,0.01282051282051282,329.03200000000004,1,Champions
14374.0,177,1,108.0,4.6913478822291435,7,1,1.0,8.200000000000003,0,At Risk
14375.0,86,2,875.31,6.083713227118799,128,91,0.02197802197802198,333.72400000000005,1,Champions
14376.0,319,1,215.46,5.377405772867,17,1,1.0,22.784000000000013,0,At Risk
14378.0,257,1,131.25,4.8846940707384086,9,1,1.0,1.499999999999993,0,At Risk
14379.0,29,2,920.81,6.134276182265246,68,87,0.022988505747126436,363.324,1,Champions
14380.0,318,1,48.96,3.911222685257377,1,1,1.0,-43.616,0,At Risk
14381.0,87,1,428.65999999999997,6.062994198246903,56,1,1.0,154.464,0,At Risk
14382.0,26,1,620.73,6.432505914896334,137,1,1.0,243.49200000000005,0,At Risk
14384.0,136,1,58.5,4.085976312551584,3,1,1.0,-3.400000000000002,0,At Risk
14388.0,8,9,3488.16,5.9624819121835,109,315,0.02857142857142857,1397.2640000000001,1,Champions
14389.0,60,3,854.55,5.65546719770998,29,165,0.01818181818181818,331.02,1,Champions
14390.0,8,5,1747.01,5.859081066808504,112,52,0.09615384615384616,699.2040000000001,1,Champions
14391.0,212,1,135.6,4.91705694713669,14,1,1.0,12.239999999999995,0,At Risk
14392.0,68,1,266.4,5.588745664667843,14,1,1.0,93.36000000000001,0,At Risk
14394.0,200,1,93.8,4.551769409260976,6,1,1.0,-2.0799999999999983,0,At Risk
14395.0,8,12,4700.3,5.973024740749348,227,228,0.05263157894736842,1883.3200000000002,1,Champions
14396.0,7,6,1633.94,5.610655465555075,167,366,0.01639344262295082,654.576,1,Champions
14398.0,37,2,707.79,5.87182197107758,50,126,0.015873015873015872,276.516,1,Champions
14399.0,30,8,2113.16,5.580276846154726,119,280,0.02857142857142857,842.464,1,Champions
14400.0,44,2,1157.77,6.362829808019138,47,223,0.008968609865470852,455.108,1,Champions
14401.0,60,9,2744.42,5.723374477012883,63,301,0.029900332225913623,1089.368,1,Champions
14402.0,288,1,285.6,5.6580875153940715,8,1,1.0,57.04000000000001,0,At Risk
14403.0,225,2,404.7,5.314928632353233,4,49,0.04081632653061224,117.68,1,Champions
14404.0,5,8,1424.79,5.18793732970116,86,350,0.022857142857142857,572.1160000000001,1,Champions
14405.0,22,1,195.0,5.278114659230517,2,1,1.0,74.0,0,At Risk
14408.0,107,4,1503.2400000000002,5.9317410816281795,11,261,0.01532567049808429,581.4960000000002,1,Champions
14409.0,4,5,1696.64,5.829909858462894,45,198,0.025252525252525252,679.8560000000001,1,Champions
14410.0,12,2,1546.07,6.651617092205593,179,60,0.03333333333333333,616.828,1,Champions
14412.0,60,1,656.16,6.487927520038136,41,1,1.0,250.86399999999998,0,At Risk
14413.0,46,3,647.67,5.379390312574516,74,279,0.010752688172043012,251.06799999999998,1,Champions
14414.0,10,1,902.35,6.806110075219936,21,1,1.0,359.34000000000003,0,At Risk
14415.0,15,10,6191.32,6.429932358604268,299,343,0.029154518950437316,2477.5280000000002,1,Champions
14417.0,23,1,604.2,6.405558981914201,106,1,1.0,237.48000000000005,0,At Risk
14419.0,18,1,202.85,5.317384429265262,23,1,1.0,77.94000000000001,0,At Risk
14420.0,32,3,1251.65,6.03599963954012,58,294,0.01020408163265306,495.4600000000001,1,Champions
14421.0,148,4,1656.26,6.028435134472072,57,179,0.0223463687150838,634.504,1,Champions
14422.0,10,13,6007.88,6.138039349560156,193,347,0.037463976945244955,2406.352,1,Champions
14423.0,73,2,651.41,5.78905762305067,11,256,0.0078125,246.76400000000004,1,Champions
14425.0,70,3,661.39,5.400257037783768,35,302,0.009933774834437087,251.75599999999997,1,Champions
14426.0,39,7,7246.27,6.943297531590688,314,242,0.028925619834710745,2893.5080000000003,1,Champions
14427.0,130,2,900.1800000000001,6.11166687613494,27,137,0.014598540145985401,334.87200000000007,1,Champions
14429.0,39,1,516.28,6.2485843139771235,22,1,1.0,199.112,0,At Risk
14430.0,147,3,1220.9,6.011185471720183,29,95,0.031578947368421054,460.1600000000001,1,Champions
14431.0,15,3,2143.84,6.573139983844065,61,308,0.00974025974025974,855.7360000000001,1,Champions
14433.0,101,1,289.6,5.671947751136182,72,1,1.0,96.04000000000002,0,At Risk
14435.0,137,1,90.42,4.515464272903598,3,1,1.0,9.167999999999996,0,At Risk
14436.0,189,1,182.64000000000001,5.212977319381022,2,1,1.0,35.65600000000001,0,At Risk
14437.0,1,5,895.84,5.193889748938811,34,217,0.02304147465437788,360.136,1,Champions
14439.0,79,4,6781.8,7.436293111346698,83,244,0.01639344262295082,2698.52,1,Champions
14440.0,1,9,4281.05,6.166829089529579,49,372,0.024193548387096774,1715.82,1,Champions
14441.0,10,7,2898.8,6.028553869581925,71,316,0.022151898734177215,1160.3200000000002,1,Champions
14442.0,50,5,3777.2,6.628623217459072,97,276,0.018115942028985508,1502.88,1,Champions
14443.0,4,2,966.27,6.1823637934439475,57,10,0.2,386.50800000000004,-1,Outliers
14444.0,92,1,132.04,4.890649834884672,11,1,1.0,34.816,0,At Risk
14445.0,91,1,221.65,5.405601031767711,32,1,1.0,70.86000000000001,0,At Risk
14446.0,22,1,201.73,5.311875044480103,42,1,1.0,76.69200000000001,0,At Risk
14447.0,36,1,548.5,6.309008773843676,36,1,1.0,212.60000000000002,0,At Risk
14449.0,8,5,1575.7,5.756185153449249,173,64,0.078125,630.6800000000001,1,Champions
14450.0,15,4,645.19,5.08943107082828,24,230,0.017391304347826087,256.67600000000004,1,Champions
14451.0,25,10,2646.18,5.58205918639026,194,302,0.033112582781456956,1057.472,1,Champions
14452.0,31,2,401.15,5.306161520571085,62,126,0.015873015873015872,155.06000000000003,1,Champions
14454.0,12,5,977.3,5.280458848246724,93,357,0.014005602240896359,390.52000000000004,1,Champions
14455.0,68,4,628.21,5.062927256315711,65,63,0.06349206349206349,239.28400000000002,1,Champions
14458.0,16,1,237.42,5.474033824289855,46,1,1.0,92.168,0,At Risk
14459.0,287,1,3537.821,8.171548899806611,76,1,1.0,1358.1284,-1,Outliers
14460.0,32,6,659.16,4.708268143991659,23,327,0.01834862385321101,259.664,1,Champions
14461.0,18,10,4610.44,6.135660124642118,368,307,0.03257328990228013,1844.576,1,Champions
14462.0,68,1,265.99,5.587211204515341,48,1,1.0,93.19600000000003,0,At Risk
14463.0,135,1,256.95,5.5527657676906585,2,1,1.0,76.18,0,At Risk
14464.0,204,2,111.0,4.034240638152395,4,59,0.03389830508474576,4.399999999999999,-1,Outliers
14465.0,64,8,2887.4100000000003,5.891440461788374,31,273,0.029304029304029304,1145.3640000000003,1,Champions
14466.0,8,7,2374.5,5.8295756711856015,71,353,0.019830028328611898,951.0,1,Champions
14467.0,25,8,1622.23,5.317034846461176,113,347,0.023054755043227664,647.0920000000001,1,Champions
14468.0,369,1,204.24,5.324180026073765,12,1,1.0,8.29600000000002,0,At Risk
14469.0,52,4,2112.21,6.271087670790286,120,263,0.015209125475285171,836.0840000000001,1,Champions
14470.0,66,1,250.85,5.528833672191659,17,1,1.0,87.54,0,At Risk
14471.0,227,2,400.95,5.305665304210575,38,141,0.014184397163120567,115.78,1,Champions
14472.0,325,1,291.38,5.67805432608347,41,1,1.0,51.95200000000001,0,At Risk
14474.0,215,1,730.42,6.594987850159575,97,1,1.0,249.56799999999998,0,At Risk
14475.0,44,1,225.3,5.421861552639491,6,1,1.0,81.72000000000001,0,At Risk
14477.0,72,3,660.0,5.3981627015177525,3,267,0.011235955056179775,250.79999999999998,1,Champions
14478.0,18,4,1276.66,5.76883648790488,59,356,0.011235955056179775,508.664,1,Champions
14479.0,1,3,982.86,5.794902068023685,121,367,0.008174386920980926,394.144,1,Champions
14480.0,38,3,1020.47,5.832341804816551,43,315,0.009523809523809525,401.788,1,Champions
14481.0,43,3,1674.98,6.326733679336878,103,270,0.011111111111111112,662.5920000000001,1,Champions
14482.0,15,6,2289.76,5.947059753131076,91,91,0.06593406593406594,915.3040000000001,1,Champions
14483.0,372,1,120.0,4.795790545596741,4,1,1.0,-26.000000000000007,0,At Risk
14484.0,37,3,749.0600000000001,5.52420381933294,37,321,0.009345794392523364,293.42400000000004,1,Champions
14486.0,147,2,175.5,4.485823428355525,4,41,0.04878048780487805,41.599999999999994,-1,Outliers
14487.0,4,2,257.28000000000003,4.8647613782733465,32,10,0.2,102.91200000000002,-1,Outliers
14489.0,73,3,1111.55,5.917593726318832,54,175,0.017142857142857144,431.21999999999997,1,Champions
14490.0,42,2,1273.47,6.457922836557155,72,22,0.09090909090909091,501.78800000000007,1,Champions
14491.0,8,1,127.2,4.853591544486569,4,1,1.0,49.68,0,At Risk
14492.0,66,7,1921.91,5.618800206463376,70,188,0.03723404255319149,758.364,1,Champions
14493.0,26,5,2746.91,6.310612582595991,204,251,0.0199203187250996,1095.5639999999999,1,Champions
14494.0,37,2,261.9,4.882423062949333,10,329,0.0060790273556231,98.15999999999998,1,Champions
14495.0,295,1,51.0,3.9512437185814275,1,1,1.0,-38.2,0,At Risk
14496.0,9,6,2129.42,5.874659158399045,58,260,0.023076923076923078,852.368,1,Champions
14497.0,309,1,221.69,5.405780669797565,11,1,1.0,27.276000000000003,0,At Risk
14498.0,37,5,1953.95,5.970725981958582,145,148,0.033783783783783786,776.1800000000001,1,Champions
14499.0,10,4,1323.65,5.804871379963105,86,95,0.042105263157894736,529.0600000000001,1,Champions
14505.0,40,11,6096.2,6.319328409192595,540,326,0.03374233128834356,2434.88,1,Champions
14506.0,5,3,1278.5,6.057174257136016,111,230,0.013043478260869565,511.6,1,Champions
14507.0,14,5,1901.25,5.943455327921622,127,350,0.014285714285714285,759.7,1,Champions
14508.0,12,3,598.52,5.300847496401662,100,164,0.018292682926829267,238.208,1,Champions
14509.0,170,1,110.95,4.718052343044764,25,1,1.0,10.780000000000001,0,At Risk
14510.0,11,3,1007.28,5.819370510469463,67,60,0.05,401.91200000000003,1,Champions
